Unitarian-s,index,Unitarian-h,Unitarian-l,Unitarian-p,Unitarian-t,Parish-h,Parish-l,Parish-p,Parish-t,Basement-l,Basement-l,Basement-p,Basement-t,Office-h,Office-l,Office-p,Office-t
5/1/2016 2:00,21209,49.706,4.53918,1027.12,18.5731,37.6668,3.32861,1026.69,20.5251,45.548,3.5327,1027.56,17.9403,34.4015,3.33343,1027.29,20.0853
5/1/2016 2:10,21210,50.3164,4.5217,1027.31,18.5731,37.8042,3.32525,1026.71,20.4822,45.5862,3.5452,1027.57,17.9189,34.5617,3.30727,1027.29,20.0639
5/1/2016 2:20,21211,50.179,4.5332,1027.12,18.5409,37.972,3.33497,1026.71,20.4178,45.8532,3.53257,1027.55,17.876,34.699,3.32596,1027.23,20.0746
5/1/2016 2:30,21212,50.385,4.53352,1027.13,18.5195,38.1322,3.32064,1026.73,20.3427,45.8684,3.54316,1027.57,17.8545,34.905,3.32804,1027.26,20.0532
5/1/2016 2:40,21213,49.1109,4.54631,1027.09,18.498,38.2772,3.32051,1026.64,20.2784,45.8303,3.52286,1027.45,17.876,35.0118,3.33184,1027.23,19.9888
5/1/2016 2:50,21214,50.0188,4.54295,1027.2,18.4766,38.4298,3.33812,1026.78,20.2462,46.0439,3.5436,1027.55,17.8545,35.1186,3.32849,1027.35,19.9566
5/1/2016 3:00,21215,49.5305,4.53227,1027.27,18.4444,38.5595,3.32636,1026.84,20.1926,46.1278,3.55068,1027.71,17.8438,35.2178,3.34091,1027.45,19.9781
5/1/2016 3:10,21216,49.6755,4.54159,1027.31,18.4229,38.5595,3.31443,1026.93,20.1497,45.9981,3.54302,1027.74,17.8331,35.3551,3.31917,1027.37,19.9674
5/1/2016 3:20,21217,50.0646,4.54348,1027.31,18.3908,38.5976,3.33028,1026.83,20.0746,45.3725,3.53369,1027.69,17.9618,35.4925,3.33294,1027.41,19.9352
5/1/2016 3:30,21218,49.9731,4.53939,1027.3,18.38,38.651,3.31207,1026.9,20.0317,45.7159,3.55618,1027.69,17.8545,35.6145,3.33555,1027.48,19.9245
5/1/2016 3:40,21219,50.4003,4.52297,1027.26,18.3371,38.857,3.32774,1026.82,19.9566,45.7998,3.54411,1027.65,17.8545,35.6908,3.3416,1027.45,19.9137
5/1/2016 3:50,21220,50.3316,4.54925,1027.22,18.3157,38.8952,3.3297,1026.88,19.903,45.8303,3.53969,1027.67,17.8009,35.8129,3.33457,1027.44,19.8816
5/1/2016 4:00,21221,50.0112,4.55062,1027.32,18.2835,38.9867,3.3237,1026.89,19.8494,45.693,3.55432,1027.74,17.876,35.9044,3.32361,1027.49,19.8601
5/1/2016 4:10,21222,50.2172,4.55777,1027.44,18.2621,39.1469,3.33052,1027.07,19.7958,46.1278,3.53718,1027.82,17.8009,35.996,3.34373,1027.59,19.8494
5/1/2016 4:20,21223,51.6973,4.56314,1027.38,18.2835,39.2232,3.30401,1026.88,19.7207,46.2346,3.55586,1027.67,17.8009,36.0647,3.32649,1027.42,19.8279
5/1/2016 4:30,21224,51.148,4.53729,1027.33,18.2299,39.3453,3.3288,1026.99,19.6992,46.0287,3.54401,1027.73,17.8116,36.1486,3.33718,1027.53,19.7958
5/1/2016 4:40,21225,51.3235,4.54117,1027.3,18.2084,39.4216,3.31167,1026.95,19.6349,45.8303,3.54901,1027.7,17.8867,36.1944,3.33878,1027.54,19.7743
5/7/2016 19:10,21299,65.8422,11.8115,1010.72,16.7069,62.8057,106.242,1010.07,23.453,55.6798,3.53437,1010.92,18.3586,57.7169,5.0559,1010.76,21.7156
5/7/2016 19:20,21300,65.3158,15.5341,1010.69,16.7177,62.325,112.441,1009.99,23.335,52.9943,3.55391,1010.81,18.4122,57.6253,8.15566,1010.75,21.6941
5/7/2016 19:30,21301,65.3539,22.7188,1010.58,16.7606,61.6079,109.747,1009.91,23.2171,55.367,3.54357,1010.74,18.3479,57.4422,10.7286,1010.61,21.7048
5/7/2016 19:40,21302,66.1931,14.7282,1010.51,16.7927,62.6684,96.5791,1009.81,23.0347,52.5976,3.56,1010.66,18.4658,56.8853,7.43096,1010.46,21.7156
5/7/2016 19:50,21303,65.7506,9.57315,1010.43,16.8142,62.5539,88.4451,1009.77,22.8524,55.3213,3.55558,1010.65,18.38,56.397,5.31919,1010.34,21.7156
5/7/2016 20:00,21304,65.1861,10.432,1010.38,16.8464,61.9283,90.1765,1009.7,22.6808,53.0401,3.53311,1010.57,18.4337,56.5954,5.81161,1010.33,21.7477
5/7/2016 20:10,21305,65.2624,11.3211,1010.44,16.8785,62.4929,97.1507,1009.75,22.5092,55.1458,3.55781,1010.54,18.3693,56.3741,5.914,1010.49,21.7585
5/7/2016 20:20,21306,66.0787,16.5201,1010.37,16.9322,61.9359,101.676,1009.72,22.3805,52.7044,3.55254,1010.48,18.4337,56.3055,8.30941,1010.38,21.7477
5/7/2016 20:30,21307,65.8498,15.9279,1010.34,16.9858,61.6689,97.8735,1009.61,22.3054,54.1158,3.55794,1010.49,18.3586,55.6875,7.45366,1010.3,21.7799
5/7/2016 20:40,21308,65.9032,31.3839,1010.26,16.9858,61.3027,121.402,1009.6,22.1767,54.3294,3.52732,1010.37,18.3908,55.3518,13.9896,1010.17,21.7477
5/7/2016 20:50,21309,65.3615,36.6127,1010.08,17.0072,61.2798,131.427,1009.56,22.0802,53.2461,3.5518,1010.4,18.4229,55.0542,15.4675,1010.21,21.7585
5/7/2016 21:00,21310,65.27,27.8942,1010.13,17.0394,60.494,125.19,1009.5,21.9944,55.9698,3.55043,1010.39,18.305,54.7948,11.1904,1010.08,21.7585
5/7/2016 21:10,21311,64.1561,24.9864,1010.06,17.018,59.815,48.0468,1009.42,21.855,52.773,3.54945,1010.24,18.3908,54.3828,9.56471,1010.05,21.7585
5/7/2016 21:20,21312,64.0035,21.79,1010.01,17.0287,59.1054,41.3894,1009.37,21.7477,55.3823,3.56775,1010.23,18.3157,54.0243,9.04118,1010.15,21.7585
5/7/2016 21:30,21313,63.4923,63.3913,1009.96,17.0609,59.815,175.078,1009.3,21.6512,55.3518,38.3085,1010.17,18.305,53.597,30.583,1010,21.7799
5/7/2016 21:40,21314,63.5915,52.2249,1010.03,17.093,59.9065,133.218,1009.32,21.6405,52.9333,24.2143,1010.17,18.3586,53.3834,27.29,1010.14,21.7585
5/7/2016 21:50,21315,63.767,18.9497,1010.22,17.1252,59.5174,45.3542,1009.62,21.5869,54.688,4.00087,1010.38,18.3479,53.0477,8.78338,1010.17,21.7585
5/7/2016 22:00,21316,63.416,23.8108,1010.32,17.1252,59.3038,49.9627,1009.61,21.5118,53.6352,3.54408,1010.41,18.3693,52.7959,10.4646,1010.29,21.737
5/7/2016 22:10,21317,63.8051,12.1776,1010.14,17.1574,59.6319,26.9075,1009.44,21.4582,53.9403,3.53423,1010.29,18.3157,52.445,5.93308,1010.16,21.7156
5/7/2016 22:20,21318,64.4079,12.4295,1010.19,17.2003,59.4869,24.5683,1009.54,21.3509,52.4679,3.55112,1010.39,18.38,52.1703,5.6952,1010.22,21.737
5/7/2016 22:30,21319,64.0188,10.2523,1009.98,17.2325,58.8689,23.4846,1009.37,21.308,53.9022,3.55572,1010.21,18.38,51.8499,4.49759,1010.07,21.7048
5/7/2016 22:40,21320,63.9806,7.61753,1009.96,17.2217,59.0444,20.6134,1009.2,21.2544,52.7196,3.55473,1010.05,18.38,51.5905,3.78054,1009.9,21.6834
5/7/2016 22:50,21321,64.24,29.2344,1010.04,17.2646,59.3191,97.3645,1009.33,21.2007,51.9796,3.55177,1010.21,18.4229,51.1709,14.0627,1009.96,21.6512
5/7/2016 23:00,21322,64.8961,6.80276,1010.07,17.2861,58.8308,16.4376,1009.39,21.1364,51.7202,3.55405,1010.34,18.4766,50.8504,3.36432,1010,21.6405
5/7/2016 23:10,21323,64.7893,16.2195,1010.3,17.3183,58.991,21.8706,1009.6,21.0506,53.9709,3.53647,1010.39,18.3264,50.6521,5.42542,1010.2,21.619
5/7/2016 23:20,21324,64.1942,4.64834,1010.24,17.3075,57.839,11.0635,1009.58,21.0077,55.2373,3.56061,1010.48,18.3157,50.5376,3.32535,1010.21,21.5976
5/7/2016 23:30,21325,65.064,4.55503,1010.31,17.3183,57.4956,7.87609,1009.63,20.9433,52.3992,3.54876,1010.49,18.3693,50.4079,3.33678,1010.23,21.5654
5/7/2016 23:40,21326,64.4613,4.56176,1010.17,17.329,57.7703,5.14484,1009.58,20.879,52.5136,3.56718,1010.48,18.4551,50.2935,3.34378,1010.23,21.5761
5/7/2016 23:50,21327,64.9267,4.57918,1010.28,17.329,56.9616,3.48886,1009.52,20.8254,54.4591,3.55388,1010.42,18.2835,50.1638,3.31502,1010.29,21.5332
5/8/2016 0:00,21328,64.446,4.57454,1010.38,17.3612,57.1905,3.31041,1009.72,20.7396,52.1856,3.53701,1010.55,18.4015,50.057,3.31336,1010.42,21.5118
5/8/2016 0:10,21329,64.9343,4.54641,1010.23,17.3504,56.8929,3.34538,1009.59,20.6859,52.5518,3.55251,1010.44,18.4122,49.912,3.33404,1010.21,21.5011
5/8/2016 0:20,21330,64.3392,4.57369,1010.27,17.3504,57.1142,3.3333,1009.58,20.643,53.4521,3.55375,1010.41,18.3264,49.7594,3.35091,1010.22,21.4689
5/8/2016 0:30,21331,64.7664,4.56578,1010.18,17.3504,56.7861,3.34304,1009.55,20.568,53.1621,3.55896,1010.34,18.3157,49.6602,3.34132,1010.17,21.426
5/8/2016 0:40,21332,64.8122,4.54589,1010.24,17.3719,57.2515,3.32624,1009.6,20.5143,52.3687,3.5644,1010.39,18.3693,49.5763,3.33114,1010.21,21.3938
5/8/2016 0:50,21333,64.7359,4.59581,1010.22,17.3504,57.2668,3.3124,1009.56,20.4822,53.0706,3.53955,1010.42,18.3693,49.4924,3.35145,1010.21,21.3723
5/8/2016 1:00,21334,65.0716,4.58331,1010.27,17.3504,57.1065,3.33358,1009.58,20.3856,53.8488,3.54958,1010.41,18.2728,49.439,3.33081,1010.2,21.3402
5/8/2016 1:10,21335,65.0716,4.52955,1010.32,17.3612,57.1599,3.33133,1009.68,20.332,52.7273,3.54034,1010.42,18.2728,49.4085,3.3313,1010.25,21.2973
5/8/2016 1:20,21336,64.9801,4.57412,1010.27,17.329,56.9539,3.33321,1009.58,20.2891,52.5518,3.54435,1010.39,18.3586,49.3474,3.3468,1010.17,21.2651
5/10/2016 4:10,21408,53.8488,4.52703,1023.08,20.1497,46.6314,3.33539,1022.65,21.0828,53.6123,3.56157,1023.5,17.4684,37.9873,3.31754,1023.02,23.2063
5/10/2016 4:20,21409,54.4134,4.5217,1023.38,20.1175,46.7763,3.32542,1022.94,21.0506,53.4368,3.54554,1023.74,17.5006,38.0559,3.32303,1023.27,23.1742
5/10/2016 4:30,21410,53.5512,4.48057,1023.42,20.0746,46.8374,3.34271,1023.09,21.0291,53.2842,3.54061,1023.88,17.4684,38.1093,3.33216,1023.46,23.142
5/10/2016 4:40,21411,53.4749,4.49995,1023.74,20.021,47.0205,3.3163,1023.34,21.0184,52.8036,3.55292,1024.16,17.4577,38.1093,3.31835,1023.79,23.0991
5/10/2016 4:50,21412,53.7343,4.51753,1023.99,20.0103,46.9289,3.33448,1023.62,20.9541,52.9409,3.56091,1024.5,17.4684,38.1704,3.3398,1023.96,23.0455
5/10/2016 5:00,21413,53.0706,4.52849,1024.18,19.9566,47.2417,3.33223,1023.71,20.9648,52.6205,3.538,1024.54,17.447,38.2619,3.32723,1024.05,23.024
5/10/2016 5:10,21414,53.4597,4.507,1024.1,19.9245,46.9442,3.30051,1023.8,20.9112,52.7196,3.55347,1024.55,17.4362,38.178,3.31904,1024.08,22.9918
5/10/2016 5:20,21415,53.0324,4.49351,1024.07,19.9137,46.7382,3.30856,1023.8,20.9112,52.4297,3.54078,1024.6,17.4255,38.2238,3.32019,1024.06,22.9597
5/10/2016 5:30,21416,52.4984,4.54169,1024.31,19.8601,46.2041,3.32619,1023.9,20.8575,52.3153,3.54496,1024.73,17.447,38.2772,3.30893,1024.28,22.906
5/10/2016 5:40,21417,53.3071,4.55345,1024.45,19.8494,46.1812,3.32908,1024.09,20.8146,52.3305,3.55835,1024.85,17.4148,38.3001,3.32984,1024.54,22.8631
5/10/2016 5:50,21418,52.1932,4.52202,1024.35,19.7636,46.372,3.32673,1024.03,20.7932,52.445,3.5595,1024.81,17.4255,38.3382,3.33665,1024.35,22.7988
5/10/2016 6:00,21419,53.0858,4.52808,1024.55,19.7529,46.0821,3.30303,1024.06,20.7503,51.6515,3.55194,1024.92,17.4255,38.2619,3.31551,1024.48,22.7559
5/10/2016 6:10,21420,52.6967,4.51868,1024.49,19.6992,45.8074,3.30214,1024.14,20.7181,51.8423,3.55542,1024.92,17.4255,38.2924,3.33384,1024.46,22.6915
5/10/2016 6:20,21421,52.506,4.49516,1024.68,19.6563,45.4336,3.31174,1024.28,20.6752,51.9948,3.55668,1025.05,17.4255,38.3153,3.31584,1024.58,22.6701
5/10/2016 6:30,21422,52.1856,4.51806,1024.78,19.6242,45.4488,3.31328,1024.41,20.6323,51.7736,3.53508,1025.2,17.3826,38.3306,3.3136,1024.74,22.6057
5/10/2016 6:40,21423,52.2314,4.5461,1024.78,19.5705,45.1131,3.33656,1024.37,20.6109,50.9115,3.5592,1025.19,17.3933,38.3993,3.31494,1024.82,22.5843
5/10/2016 6:50,21424,52.3153,4.51848,1024.9,19.5276,44.808,3.31276,1024.52,20.5572,51.2624,3.55849,1025.21,17.4041,38.4298,3.30917,1024.78,22.5521
5/10/2016 7:00,21425,52.9027,4.54893,1024.9,19.4955,44.724,3.3144,1024.46,20.5251,51.4074,3.54496,1025.23,17.3719,38.4069,3.33637,1024.88,22.4985
5/10/2016 7:10,21426,52.4145,4.54684,1025.31,19.4204,44.5333,3.3261,1024.81,20.4714,50.9038,3.55361,1025.7,17.3612,38.529,3.31807,1025.1,22.4449
5/10/2016 7:20,21427,53.2003,4.54169,1025.37,19.3882,44.0069,3.29548,1024.92,20.4178,49.9044,3.5489,1025.73,17.3826,38.5442,3.33993,1025.32,22.4127
5/10/2016 7:30,21428,51.6973,4.51733,1025.31,19.3453,43.8085,3.30186,1024.98,20.3964,50.6597,3.55484,1025.73,17.3612,38.5442,3.33457,1025.42,22.3162
5/10/2016 7:40,21429,52.7273,4.51701,1025.38,19.3131,43.7704,3.30959,1024.9,20.3642,50.3469,3.55517,1025.77,17.3397,38.4908,3.32816,1025.26,22.3054
5/10/2016 7:50,21430,52.1093,4.53844,1025.43,19.2595,43.8314,3.34296,1024.97,20.3213,49.9273,3.55166,1025.86,17.329,38.4908,3.34754,1025.36,22.2518
5/10/2016 8:00,21431,52.6586,4.54652,1025.43,19.2273,43.6712,3.32603,1025.06,20.2677,49.2483,3.55978,1025.89,17.3397,38.4527,3.33956,1025.44,22.1767
5/10/2016 8:10,21432,51.4837,4.52588,1025.37,19.1523,43.6788,3.3226,1024.99,20.1926,49.9807,3.55446,1025.77,17.3183,38.4908,3.3302,1025.37,22.1338
5/10/2016 8:20,21433,53.5131,4.53708,1025.42,19.1308,43.6025,3.32179,1025.04,20.1711,49.4237,3.5658,1025.94,17.3075,38.4679,3.33608,1025.44,22.0909
5/10/2016 8:30,21434,53.1469,4.53981,1025.66,19.0665,43.3202,3.3281,1025.21,20.1282,48.287,3.56844,1026.05,17.2861,38.3764,3.32662,1025.62,22.048
5/10/2016 8:40,21435,52.3229,4.53792,1025.99,19.045,43.3279,3.27868,1025.38,20.0961,49.1949,3.55994,1026.23,17.2861,38.2467,3.33433,1025.83,21.9837
5/10/2016 8:50,21436,52.4602,4.52305,1025.97,18.9807,43.1676,3.30762,1025.51,20.0532,49.2864,3.55934,1026.36,17.2968,38.2696,3.32845,1025.78,21.9515
5/10/2016 9:00,21437,52.7654,4.585,1025.8,18.9485,43.0379,3.33199,1025.45,19.9781,48.6227,3.56242,1026.25,17.2646,38.2467,3.31544,1025.84,21.8764
5/10/2016 9:10,21438,52.4297,4.54023,1025.77,18.9056,43.2668,3.33759,1025.38,19.9459,47.7605,3.55739,1026.22,17.2754,38.2848,3.3489,1025.73,21.8335
5/10/2016 9:20,21439,52.6205,4.57178,1026.06,18.852,43.015,3.33136,1025.65,19.8816,48.5692,3.54994,1026.5,17.2861,38.2696,3.3311,1026.05,21.7799
5/10/2016 9:30,21440,52.5213,4.52327,1026.47,18.8198,42.8853,3.32452,1026,19.8708,48.5158,3.54469,1026.83,17.2754,38.2619,3.34538,1026.35,21.737
5/10/2016 9:40,21441,52.2771,4.55966,1026.61,18.7769,43.2363,4.66044,1026.21,19.8172,48.0123,3.54469,1027.06,17.2432,38.1704,3.33719,1026.58,21.6834
5/10/2016 9:50,21442,52.1169,4.54306,1026.73,18.7554,43.1447,7.11831,1026.22,19.7958,47.4935,3.56495,1027.07,17.2646,38.1628,3.34648,1026.66,21.6405
5/10/2016 10:00,21443,53.3376,7.45446,1026.86,18.7018,43.1142,12.211,1026.33,19.7743,48.4167,3.55177,1027.27,17.2432,38.1475,3.81603,1026.74,21.5869
5/10/2016 10:10,21444,52.033,11.939,1026.79,18.6375,43.0532,17.9673,1026.44,19.7636,47.7529,3.56566,1027.2,17.2432,38.1093,5.76623,1026.79,21.5332
5/10/2016 10:20,21445,52.3611,15.3905,1026.95,18.5946,42.214,22.2467,1026.53,19.7314,47.5164,3.54496,1027.33,17.211,38.2238,7.5929,1026.91,21.4903
5/7/2016 6:30,21620,63.2787,4.55787,1012.59,16.1492,58.4569,3.33075,1012.15,17.9403,54.9932,3.55153,1012.7,17.9618,42.1758,3.31563,1012.5,22.6165
5/7/2016 6:40,21621,63.9425,4.5502,1012.54,16.1171,58.6095,3.3261,1012.09,17.9189,53.391,3.55613,1012.63,18.0583,42.8472,3.31364,1012.55,22.2947
5/7/2016 6:50,21622,62.7141,4.56186,1012.35,16.0849,58.5332,3.32753,1011.91,17.8974,53.4063,3.55835,1012.43,18.0047,43.1905,3.32967,1012.28,22.1338
5/7/2016 7:00,21623,63.088,4.56619,1012.3,16.1063,58.6858,3.33673,1011.85,17.876,54.0548,3.56398,1012.47,17.9939,43.4041,3.32535,1012.36,21.9944
5/7/2016 7:10,21624,63.4008,4.57728,1012.22,16.1063,58.7621,3.32488,1011.82,17.8652,53.269,3.55155,1012.36,18.0368,43.5567,3.32731,1012.15,21.855
5/7/2016 7:20,21625,63.2329,4.55924,1012.17,16.0849,58.8384,3.3207,1011.75,17.8652,53.7954,3.5546,1012.34,17.9939,43.7169,3.33245,1012.25,21.7692
5/7/2016 7:30,21626,63.0651,4.57464,1012.12,16.0849,58.7774,3.32713,1011.68,17.8331,54.1082,3.54931,1012.25,17.9618,43.8085,3.3238,1012.06,21.6834
5/7/2016 7:40,21627,63.1795,4.59604,1012.17,16.0849,58.846,3.33312,1011.65,17.8116,53.2384,3.55781,1012.22,18.0047,43.9306,3.32168,1012.03,21.5869
5/7/2016 7:50,21628,63.2406,4.55998,1012.11,16.0742,58.9757,3.32151,1011.63,17.7794,55.0847,3.53538,1012.22,17.9725,44.0832,3.31726,1012.05,21.4796
5/7/2016 8:00,21629,63.5992,4.57421,1012.09,16.0742,59.0139,3.31576,1011.62,17.7902,53.1393,3.55712,1012.23,18.0047,44.1213,3.34751,1012.07,21.4367
5/7/2016 8:10,21630,63.8814,4.57167,1012.3,16.0527,59.0139,3.34308,1011.84,17.758,53.4063,3.55205,1012.37,17.9618,44.3578,3.32918,1012.16,21.3294
5/7/2016 8:20,21631,63.6754,4.546,1012.35,16.0312,59.0215,3.33984,1011.83,17.758,54.5431,3.57392,1012.4,17.9296,44.5333,3.32665,1012.3,21.2115
5/7/2016 8:30,21632,63.6526,4.56798,1012.22,16.0312,58.9757,3.32925,1011.83,17.7473,52.8264,3.55811,1012.35,18.0261,44.6325,3.33854,1012.22,21.1578
5/7/2016 8:40,21633,63.9425,4.57506,1012.24,16.042,58.9834,3.32513,1011.78,17.7151,55.1382,3.54871,1012.25,17.9189,41.657,3.32377,1012.16,22.6486
5/7/2016 8:50,21634,63.8662,4.55114,1012.16,16.0205,59.1588,3.33047,1011.65,17.7151,52.4755,3.55265,1012.26,18.0154,39.9023,3.33584,1012.17,23.5495
5/7/2016 9:00,21635,63.8128,4.54065,1012.19,16.0098,59.1741,3.31982,1011.62,17.7044,54.7338,3.55251,1012.29,17.9296,39.5971,3.32568,1012.06,23.7855
5/7/2016 9:10,21636,63.3398,4.55903,1012.17,15.9776,59.197,3.33763,1011.68,17.6936,55.1534,3.54452,1012.23,17.8974,41.6112,3.34541,1012.13,22.831
5/7/2016 9:20,21637,63.7212,4.56472,1012.15,15.9991,59.1207,3.34558,1011.69,17.6615,52.7883,3.54846,1012.27,17.9939,42.3818,3.34603,1012.12,22.4556
5/7/2016 9:30,21638,63.622,4.55408,1012.14,15.9669,59.197,3.32252,1011.67,17.6507,55.0771,3.53091,1012.27,17.876,42.9006,3.32992,1012.12,22.1767
5/7/2016 9:40,21639,63.9654,4.56135,1012.14,15.9883,59.2657,3.32012,1011.71,17.6722,54.627,3.53091,1012.31,17.8974,43.0913,3.33179,1012.17,22.048
5/7/2016 9:50,21640,63.4618,4.5643,1012.1,15.9562,59.2733,3.33456,1011.62,17.64,52.9638,3.55668,1012.22,17.9618,43.3126,3.34042,1012.05,21.8979
5/7/2016 10:00,21641,63.5,4.55261,1012.2,15.9562,59.4716,3.33493,1011.76,17.64,55.1763,3.56231,1012.31,17.9081,43.4652,3.32547,1012.16,21.8121
5/7/2016 10:10,21642,63.4847,4.57052,1012.22,15.9454,59.5251,3.33154,1011.7,17.6186,53.0782,3.54323,1012.31,17.951,43.6635,3.30955,1012.1,21.6834
5/7/2016 10:20,21643,63.6678,4.57169,1012.11,15.924,59.7768,3.32121,1011.65,17.6186,53.8946,3.54578,1012.25,17.9189,43.7093,3.32739,1012.18,21.6083
5/7/2016 10:30,21644,63.3703,4.54117,1012.27,15.9347,59.67,81.2654,1011.81,17.6078,53.0553,3.55471,1012.3,17.9939,43.9077,3.32377,1012.18,21.5011
5/7/2016 10:40,21645,63.8586,4.56409,1012.34,15.924,59.4182,82.4029,1011.8,17.6078,53.5894,3.56663,1012.51,17.8974,43.9229,3.33837,1012.31,21.4582
5/7/2016 10:50,21646,63.5381,4.55503,1012.18,15.9347,59.6853,91.3489,1011.82,17.5542,54.4744,3.55769,1012.35,17.9081,44.0603,3.32604,1012.2,21.4045
5/7/2016 11:00,21647,64.0951,4.56187,1012.3,15.924,60.2575,89.7684,1011.85,17.522,53.0324,3.55208,1012.46,17.951,44.4875,3.31872,1012.19,21.2329
5/7/2016 11:10,21648,64.0722,4.55714,1012.37,15.924,60.4101,83.6732,1011.9,17.4791,55.0161,3.54513,1012.45,17.8652,44.4723,3.32092,1012.32,21.2115
5/7/2016 11:20,21649,64.1256,4.63419,1012.36,15.9347,60.5627,91.5317,1011.82,17.447,52.5518,3.52979,1012.48,17.9296,41.5578,3.32319,1012.24,22.6808
5/7/2016 11:30,21650,63.767,4.56841,1012.62,15.9133,60.6237,81.4741,1012.04,17.3826,54.1387,3.55767,1012.75,17.8652,39.7268,3.34447,1012.57,23.6997
5/7/2016 11:40,21651,64.4842,6.50554,1012.63,15.9025,60.8983,96.8215,1012,17.3504,55.2297,3.57646,1012.66,17.8438,39.2232,3.37666,1012.49,23.9893
5/7/2016 11:50,21652,64.4536,4.55935,1012.58,15.9025,60.9823,6.74591,1012.16,17.2968,52.7883,3.56704,1012.74,17.9725,41.1535,3.31421,1012.61,23.0455
5/7/2016 12:00,21653,64.2782,6.35683,1012.34,15.8811,60.761,9.57085,1011.99,17.2325,55.1916,3.54594,1012.57,17.8116,42.1377,3.37761,1012.46,22.5628
5/7/2016 12:10,21654,63.9806,7.51443,1012.4,15.8704,60.6847,15.3811,1012.04,17.1896,55.1,3.56302,1012.48,17.8438,42.7022,3.65605,1012.22,22.284
5/7/2016 12:20,21655,64.3392,4.55545,1012.67,15.8596,60.5932,7.01873,1012.17,17.1467,53.1545,3.5306,1012.71,17.9403,42.9159,3.35079,1012.55,22.1338
5/7/2016 12:30,21656,63.8128,6.18155,1012.51,15.8382,60.5855,12.7316,1011.99,17.1145,55.4128,3.56044,1012.64,17.8438,43.1142,3.38985,1012.46,21.9837
5/7/2016 12:40,21657,63.8509,6.5416,1012.5,15.8275,60.4635,12.2398,1012.08,17.1145,52.9485,3.54592,1012.66,17.9081,43.2897,3.33232,1012.41,21.8764
5/6/2016 17:50,21763,60.8678,14.3951,1009.64,16.6211,56.1834,27.2818,1009.17,17.0287,52.712,3.54302,1009.74,17.7687,44.2815,27.1153,1009.62,22.0266
5/6/2016 18:00,21764,60.3948,15.9651,1009.69,16.5782,56.0995,32.456,1009.2,17.0072,52.3458,3.55627,1009.79,17.8009,44.0679,28.0981,1009.63,21.9408
5/6/2016 18:10,21765,60.5169,28.3553,1009.47,16.5675,56.2444,47.3745,1009.01,17.0072,52.3916,3.54969,1009.58,17.7902,43.7475,33.9846,1009.54,21.9301
5/6/2016 18:20,21766,61.0586,23.6942,1009.51,16.5353,56.2444,43.7011,1009.01,16.9858,53.0782,3.5521,1009.61,17.7794,43.7704,28.7783,1009.44,21.9515
5/6/2016 18:30,21767,60.2193,20.2089,1009.52,16.4924,56.1834,118.951,1009.02,16.9965,53.5284,3.54554,1009.51,17.7902,43.6483,9.14981,1009.46,21.855
5/6/2016 18:40,21768,60.227,32.1845,1009.53,16.3959,56.1223,133.129,1009.06,17.018,52.5289,3.56486,1009.62,17.7473,43.7322,13.1844,1009.48,21.6834
5/6/2016 18:50,21769,60.5474,21.6505,1009.56,16.4495,56.252,124.461,1009.07,17.0394,52.6891,3.55684,1009.59,17.7687,43.8772,9.96809,1009.55,21.5225
5/6/2016 19:00,21770,60.143,25.5643,1009.72,16.3423,56.4962,121.407,1009.12,17.0823,53.2918,3.55054,1009.75,17.8009,43.8466,11.2851,1009.58,21.426
5/6/2016 19:10,21771,59.6013,22.7665,1009.8,16.235,56.6411,121.712,1009.3,17.1038,53.1164,3.56734,1009.81,17.7794,44.0526,10.4152,1009.76,21.3402
5/6/2016 19:20,21772,59.2275,29.5367,1009.87,16.1921,56.9692,129.634,1009.38,17.1359,54.6804,3.55388,1009.94,17.7258,44.0908,12.6162,1009.8,21.2544
5/6/2016 19:30,21773,59.5022,21.8554,1009.94,16.1921,56.336,119.55,1009.32,17.7365,53.4978,3.54499,1009.91,17.7687,44.3578,10.1824,1009.86,21.1686
5/6/2016 19:40,21774,59.3496,18.2208,1010.1,16.0742,53.6809,110.572,1009.46,18.8949,53.5284,3.54783,1010.08,17.9296,44.5714,8.58032,1009.98,21.0828
5/6/2016 19:50,21775,59.7692,22.2749,1010.16,16.1171,52.033,118.547,1009.54,19.8279,52.445,3.55797,1010.24,18.2084,44.8308,9.91741,1010.14,21.0291
5/6/2016 20:00,21776,59.403,15.6943,1010.15,16.0849,51.0869,102.645,1009.31,20.7181,51.8117,3.56607,1010.26,18.4337,45.2352,7.79085,1010.11,20.9648
5/6/2016 20:10,21777,59.7158,22.3703,1010.16,16.0956,50.4613,110.833,1009.38,21.3294,51.5829,3.57072,1010.33,18.7554,45.754,10.138,1010.12,20.9112
5/6/2016 20:20,21778,59.7997,17.1858,1010.33,16.1278,50.5987,104.421,1009.47,21.6405,51.1251,3.55109,1010.46,18.9699,46.0668,7.84793,1010.27,20.8575
5/6/2016 20:30,21779,60.9365,12.3652,1010.22,16.16,51.2166,95.134,1009.4,21.5547,51.621,3.55292,1010.27,18.9914,46.2652,5.69295,1010.17,20.8039
5/6/2016 20:40,21780,60.6771,10.6138,1010.4,16.1492,51.7431,94.1337,1009.52,21.5225,52.4221,3.56006,1010.4,19.0236,46.4101,5.26552,1010.2,20.9862
